ressort,url,initial_status,final_status,title,description,hreflang,canonical_url,uses_gsb
BMBF,https://www.qualitaetsoffensive-lehrerbildung.de/lehrerbildung/de/home/home_node.html,200,200,Startseite - BMBF Qualitätsoffensive Lehrerbildung,Homepage des deutschsprachigen Auftritts,,https://www.qualitaetsoffensive-lehrerbildung.de/lehrerbildung/de/home/home_node.html,True
BMBF,https://www.schule-macht-stark.de/de/home/home_node.html,200,200,Startseite - Schule macht stark,Homepage des deutschsprachigen Auftritts,,https://www.schule-macht-stark.de/de/home/home_node.html,True
BMBF,https://www.sichere-digitale-zukunft.de/,403,403,,,,,
BMBF,https://www.sifo.de/sifo/de/home/home_node.html,200,200,SIFO.de Startseite - BMBF-Sicherheitsforschung,Homepage des deutschsprachigen Auftritts,,https://www.sifo.de/sifo/de/home/home_node.html,True
BMBF,https://www.styleguide.bmbf.de/LoginPages?view=renderLogin,200,200,Login - BMBF Styleguide,Login,,https://www.styleguide.bmbf.de/Login/de/styleguide/login/login_node.html?view=renderLogin,True
BMBF,https://www.validierungsfoerderung.de/,200,200,Startseite — VIP+,,,https://www.validierungsfoerderung.de,False
BMBF,https://www.wasserstoff-leitprojekte.de/,200,200,Wasserstoff-Leitprojekte: Startseite,,,,False
BMBF,https://www.weltderphysik.de/,200,200,Welt der Physik: Startseite,Welt der Physik wird vom Bundesforschungsministerium und der Deutschen Physikalischen Gesellschaft herausgegeben und berichtet allgemeinverständlich über physikalische Themen.,,https://www.weltderphysik.de/,False
BMBF,https://www.werkstofftechnologien.de/,200,200,Startseite | werkstofftechnologien.de,Werkstofftechnologien,"en-us, en-us, x-default",https://www.werkstofftechnologien.de/,False
BMBF,https://www.werkstofftechnologien.de/programm/batterieforschung/,200,200,Batterieforschung | werkstofftechnologien.de,Werkstofftechnologien,,https://www.werkstofftechnologien.de/programm/batterieforschung,False
BMBF,https://www.wihoforschung.de/wihoforschung/de/home/home_node.html,200,200,Startseite - wihoforschung,Homepage des deutschsprachigen Auftritts,,https://www.wihoforschung.de/wihoforschung/de/home/home_node.html,True
BMBF,https://www.wissenschaftsjahr.de/,303,200,Startseite - WJ25,,,https://www.wissenschaftsjahr.de/2025/,False
BMBF,https://www.xn--bafg-7qa.de/bafoeg/de/home/home_node.html,200,200,Startseite - BAföG,"Mehr Bildungsgerechtigkeit und Bildungschancen: Dafür steht das BAföG seit über 45 Jahren. Es garantiert, dass sich Schülerinnen, Schüler und Studierende eine Ausbildung finanzieren können.",,https://www.xn--bafg-7qa.de/bafoeg/de/home/home_node.html,True
BMBF,https://www.xn--mein-schlssel-zur-welt-0lc.de/de/home/home_node.html,200,200,Startseite - BMBF Lesen & Schreiben - Mein Schlüssel zur Welt,Sie möchten Lesen und Schreiben lernen oder dabei unterstützen? Informieren Sie sich zum Thema.,,https://www.xn--mein-schlssel-zur-welt-0lc.de/de/home/home_node.html,True
BMBF,https://www.zukunft-der-wertschoepfung.de/,200,200,Forschungsprogramm „Zukunft der Wertschöpfung“ des BMBF,"Die Forschung zur Wertschöpfung der Zukunft sucht nach Handlungsmöglichkeiten, um Produkte, Dienstleistungen und Arbeitsprozesse zu gestalten. TYYA4BV_z6N1QmeQbjJKp8QUInrOmAdOoVcaOwo0nu8",,https://www.zukunft-der-wertschoepfung.de/,False
BMBF,https://www.zukunft-nachhaltige-mobilitaet.de/,200,200,Begleitforschung Nachhaltige Mobilität (BeNaMo),,,https://www.zukunft-nachhaltige-mobilitaet.de/,False
BMBF,https://www.alphadekade.de,302,200,AlphaDekade  -  Startseite,"Mit der AlphaDekade setzen sich Bund, Länder und Partner dafür ein, die Alphabetisierung und Grundbildung in Deutschland zu verbessern.",,de/home/home_node.html,True
BMBF,https://www.ascot-vet.net,302,200,Startseite - BMBF ASCOT+,Homepage des deutschsprachigen Auftritts,,https://www.ascot-vet.net/ascot/de/home/home_node.html,True
BMBF,https://www.aufstiegs-bafoeg.de,302,200,Startseite - BMBF Aufstiegs-BAföG,Homepage des deutschsprachigen Auftritts,,https://www.aufstiegs-bafoeg.de/aufstiegsbafoeg/de/home/home_node.html,True
BMBF,https://www.ausbildung-weltweit.de,302,200,Start - BMBF AusbildungWeltweit,Homepage des deutschsprachigen Auftritts,,https://www.ausbildung-weltweit.de/de/home/home.html,True
BMBF,https://www.bafög.de,302,200,Startseite - BAföG,"Mehr Bildungsgerechtigkeit und Bildungschancen: Dafür steht das BAföG seit über 45 Jahren. Es garantiert, dass sich Schülerinnen, Schüler und Studierende eine Ausbildung finanzieren können.",,https://www.xn--bafg-7qa.de/bafoeg/de/home/home_node.html,True
BMBF,https://www.batterieforschung.de.,301,200,Batterieforschung | werkstofftechnologien.de,Werkstofftechnologien,,https://www.werkstofftechnologien.de/programm/batterieforschung,False
BMBF,https://www.berufsorientierungsprogramm.de,302,200,"Praxis erfahren, Talente entdecken - Berufsorientierungsprogramm",,,https://www.berufsorientierungsprogramm.de/bop/de/home/home_node.html,True
BMBF,https://www.bildung-forschung.digital,302,200,Startseite - BMBF Digitale Zukunft,Die Themen-Webseite „Digitale Zukunft“ des Bundesministeriums für Bildung und Forschung (BMBF) informiert über digitale Bildungs-und Wissenschaftsthemen. ,,https://www.bildung-forschung.digital/digitalezukunft/de/home/home_node.html,True
BMBF,https://www.bildungsketten.de,302,200,Startseite - BMBF Bildungsketten,Homepage des deutschsprachigen Auftritts,,https://www.bildungsketten.de/bildungsketten/de/home/home_node.html,True
BMBF,https://www.bmbf-fusionsforschung.de,301,200,,Das BMBF unterstützt Forschung auf dem Weg zum Fusionskraftwerk. Informieren Sie sich hier.,,,False
BMBF,https://www.bmbf.de,302,200,Startseite  -  BMBF,,,https://www.bmbf.de/DE/Home/home_node.html,True
BMBF,https://www.bne-portal.de,302,200,Startseite - BNE-Portal Kampagne,Homepage des deutschsprachigen Auftritts,,https://www.bne-portal.de/bne/de/home/home_node.html,True
BMBF,https://www.buendnisse-fuer-bildung.de,302,200,Startseite - BMBF Bündnisse für Bildung,Homepage des deutschsprachigen Auftritts,,https://www.buendnisse-fuer-bildung.de/buendnissefuerbildung/de/home/home_node.html,True
BMBF,https://www.bundesbericht-forschung-innovation.de,200,200,BuFI - Startseite,,,,False
BMBF,https://www.bundesnetzwerk-3r.de,302,200,Bundesnetzwerk 3R  -  Startseite,,,DE/Home/home_node.html,True
BMBF,https://www.clusters4future.de,200,200,Clusters4Future.de: clusters4future,,,,False
BMBF,https://www.dekade-gegen-krebs.de,302,200,Startseite - Die Nationale Dekade gegen Krebs,"Auf Initiative des BMBF haben sich alle in Deutschland relevanten Akteure zusammengeschlossen, um zum Wohle der Betroffenen die Krebsforschung voranzubringen.",,https://www.dekade-gegen-krebs.de/de/home/home_node.html,True
BMBF,https://www.deutschlandstipendium.de,302,200,,,,,False
BMBF,https://www.die-duale.de,302,200, Startseite  -  Die Duale,"Wir haben alles rund um die duale Ausbildung zusammengetragen wie Ablauf, Prüfungen, Rechte oder Karrierechancen. Informieren Sie sich jetzt bei der Dualen!",,https://www.die-duale.de/DE/Home/home_node.html,True
BMBF,https://www.digitalpaktschule.de,200,200,Startseite - BMBF DigitalPakt Schule,,,https://www.digitalpaktschule.de/index.html,False
BMBF,https://www.dqr.de,302,200,Startseite - Deutscher Qualifikationsrahmen,Homepage des deutschsprachigen Auftritts,,https://www.dqr.de/dqr/de/home/home_node.html,True
BMBF,https://www.fh-personal.de,200,200,FH-Personal: Startseite,,,,False
BMBF,https://www.foerderinfo.bund.de,302,200,,,,,False
BMBF,https://www.fona.de,301,200,Forschung für Nachhaltigkeit (FONA),FONA ist die Plattform des Bundesministeriums für Bildung und Forschung (BMBF) zur Forschung für Nachhaltigkeit.,,,False
BMBF,https://www.forschung-fachhochschulen.de,302,200,Start - FaF Forschung an Fachhochschulen,Homepage des deutschsprachigen Auftritts,,https://www.forschung-fachhochschulen.de/fachhochschulen/de/home/home_node.html,True
BMBF,https://www.forschung-it-sicherheit-kommunikationssysteme.de,200,200,Startseite — Vernetzung und Sicherheit digitaler Systeme,,,https://www.forschung-it-sicherheit-kommunikationssysteme.de,False
BMBF,https://www.forschungscampus.bmbf.de,200,200,Forschungscampus: Startseite,,,,False
BMBF,https://www.ganztagsschulen.org,302,200,Ganztagsschulen: Startseite,Homepage des deutschsprachigen Auftritts,,https://www.ganztagsschulen.org/de/home/home_node.html,True
BMBF,https://www.geistes-und-sozialwissenschaften-bmbf.de,200,200,"
                    Rahmenprogramm Geistes- und Sozialwissenschaften  | Geistes- & Sozialwissenschaften",Erfahren Sie Aktuelles zum Rahmenprogramm des Bundesministeriums für Bildung und Forschung „Gesellschaft verstehen – Zukunft gestalten“   ▶,,,False
BMBF,https://www.gesundheitsforschung-bmbf.de,200,200,Startseite - Gesundheitsforschung BMBF,Eine neue Technologie kann die Ernährung älterer Menschen in Pflegeheimen entscheidend verbessern.,,https://www.gesundheitsforschung-bmbf.de/index.php,False
BMBF,https://www.go-bio.de,302,200,Startseite - BMBF GO-Bio,Homepage des deutschsprachigen Auftritts,,https://www.go-bio.de/gobio/de/home/home_node.html,True
BMBF,https://www.inno-vet.de,302,200,Startseite - BMBF InnoVET,InnoVET ist der Innovationswettbewerb des Bundesministeriums für Bildung und Forschung (BMBF) für eine exzellente berufliche Bildung. ,,https://www.inno-vet.de/innovet/de/home/home_node.html,True
BMBF,https://www.innovation-strukturwandel.de,302,200,Startseite - BMBF Innovation & Strukturwandel,Homepage des deutschsprachigen Auftritts,,https://www.innovation-strukturwandel.de/strukturwandel/de/home/home_node.html,True
BMBF,https://www.innovative-hochschule.de,302,200,Startseite - Innovative Hochschule,Homepage des deutschsprachigen Auftritts,,https://www.innovative-hochschule.de/ihs/de/home/home_node.html,True
BMBF,https://www.kopernikus-projekte.de,200,200,Kopernikus-Projekte: Startseite,,,,False
BMBF,https://www.lotta-bildung.de,301,200,LOTTA  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://lotta-bildung.de/DE/Home/home_node.html,True
BMBF,https://www.mein-schlüssel-zur-welt.de,302,200,Startseite - BMBF Lesen & Schreiben - Mein Schlüssel zur Welt,Sie möchten Lesen und Schreiben lernen oder dabei unterstützen? Informieren Sie sich zum Thema.,,https://www.xn--mein-schlssel-zur-welt-0lc.de/de/home/home_node.html,True
BMBF,https://www.nks-bio-umw.de,200,200,NKS Bioökonomie und Umwelt: Startseite,,,,False
BMBF,https://www.nks-dit.de,200,200,NKS DIT: Startseite,,,,False
BMBF,https://www.oer-strategie.de,403,403,,,,,
BMBF,https://www.qualitaetsoffensive-lehrerbildung.de,302,200,Startseite - BMBF Qualitätsoffensive Lehrerbildung,Homepage des deutschsprachigen Auftritts,,https://www.qualitaetsoffensive-lehrerbildung.de/lehrerbildung/de/home/home_node.html,True
BMBF,https://www.schule-macht-stark.de,302,200,Startseite - Schule macht stark,Homepage des deutschsprachigen Auftritts,,https://www.schule-macht-stark.de/de/home/home_node.html,True
BMBF,https://www.sichere-digitale-zukunft.de,403,403,,,,,
BMBF,https://www.sifo.de,302,200,SIFO.de Startseite - BMBF-Sicherheitsforschung,Homepage des deutschsprachigen Auftritts,,https://www.sifo.de/sifo/de/home/home_node.html,True
BMBF,https://www.styleguide.bmbf.de,302,200,Login - BMBF Styleguide,Login,,https://www.styleguide.bmbf.de/Login/de/styleguide/login/login_node.html?view=renderLogin,True
BMBF,https://www.validierungsfoerderung.de,200,200,Startseite — VIP+,,,https://www.validierungsfoerderung.de,False
BMBF,https://www.wasserstoff-leitprojekte.de,200,200,Wasserstoff-Leitprojekte: Startseite,,,,False
BMBF,https://www.weltderphysik.de,200,200,Welt der Physik: Startseite,Welt der Physik wird vom Bundesforschungsministerium und der Deutschen Physikalischen Gesellschaft herausgegeben und berichtet allgemeinverständlich über physikalische Themen.,,https://www.weltderphysik.de/,False
BMBF,https://www.werkstofftechnologien.de,200,200,Startseite | werkstofftechnologien.de,Werkstofftechnologien,"en-us, en-us, x-default",https://www.werkstofftechnologien.de/,False
BMBF,https://www.wihoforschung.de,302,200,Startseite - wihoforschung,Homepage des deutschsprachigen Auftritts,,https://www.wihoforschung.de/wihoforschung/de/home/home_node.html,True
BMBF,https://www.wissenschaftsjahr.de,303,200,Startseite - WJ25,,,https://www.wissenschaftsjahr.de/2025/,False
BMBF,https://www.zukunft-der-wertschoepfung.de,200,200,Forschungsprogramm „Zukunft der Wertschöpfung“ des BMBF,"Die Forschung zur Wertschöpfung der Zukunft sucht nach Handlungsmöglichkeiten, um Produkte, Dienstleistungen und Arbeitsprozesse zu gestalten. TYYA4BV_z6N1QmeQbjJKp8QUInrOmAdOoVcaOwo0nu8",,https://www.zukunft-der-wertschoepfung.de/,False
BMBF,https://www.zukunft-nachhaltige-mobilitaet.de,200,200,Begleitforschung Nachhaltige Mobilität (BeNaMo),,,https://www.zukunft-nachhaltige-mobilitaet.de/,False
BMDV,https://abladeoptimierung-mittelrhein.wsv.de,302,200,Mittelrheinoptimierung  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.abladeoptimierung-mittelrhein.wsv.de/Webs/Projektseite/Mittelrheinoptimierung/DE/01_Startseite/startseite_node.html,True
BMDV,https://abvt.wsv.de,200,200,,,,,False
BMDV,https://augenblickwinkel-360.de,302,200,BASt  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.augenblickwinkel-360.de/ABW360/DE/Home/home_node.html,True
BMDV,https://balm.bund.de,301,200,"
    Startseite
     - 
    Bundesamt für Logistik und Mobilität
  ",Homepage des deutschsprachigen Auftritts,,https://www.balm.bund.de/DE/Home/home_node.html,True
BMDV,https://bbiz-kleinmachnow.wsv.de,302,200,GDWS  -  Berufsbildungszentrum Kleinmachnow,,,https://www.gdws.wsv.bund.de/DE/gdws/Bildungseinrichtungen/BBIZ_Klm/BBiZ_Klm-node.html,True
BMDV,https://bbiz-ko.wsv.de,302,200,GDWS  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.gdws.wsv.bund.de/DE/startseite/startseite_node.html,True
BMDV,https://beteiligung.bund.de/DE/Home/home_node.html,200,200,"
      Antrags- und Beteiligungsportal
  ","Eisenbahnen, Fernstraßen, Wasserstraßen und Windenergie auf See: Hier können Sie online Ihr Vorhaben genehmigen lassen und sich öffentlich beteiligen.",,https://beteiligung.bund.de/DE/Home/home_node.html,False
BMDV,https://bimdeutschland.de/,301,200,Zentrum für die Digitalisierung des Bauwesens (BIM) | BIM Deutschland,,,https://www.bimdeutschland.de/,False
BMDV,https://bmdv-expertennetzwerk.bund.de,unavailable,unavailable,,,,,
BMDV,https://bmdv.bund.de,302,200,BMDV  -  Startseite,"Das Bundesministerium für Digitales und Verkehr informiert über Themen zu Verkehr, Mobilität und Digitales.",,,False
BMDV,https://bvwp2030.de,unavailable,unavailable,,,,,
BMDV,https://caecilienbruecke-oldenburg.de,302,200,WSA Weser-Jade-Nordsee  -  Caecilienbruecke,,,https://www.wsa-weser-jade-nordsee.wsv.de/Webs/WSA/Weser-Jade-Nordsee/DE/Wasserstrassen/Projekte/Caecilienbruecke/Caecilienbruecke_node.html,True
BMDV,https://caecilienbruecke.de,302,200,WSA Weser-Jade-Nordsee  -  Caecilienbruecke,,,https://www.wsa-weser-jade-nordsee.wsv.de/Webs/WSA/Weser-Jade-Nordsee/DE/Wasserstrassen/Projekte/Caecilienbruecke/Caecilienbruecke_node.html,True
BMDV,https://damit-alles-laeuft.de,302,200,Damit alles läuft!  |  Bundesministerium für Digitales und Verkehr,"Damit auch morgen noch alles läuft, machen 24.000 Beschäftigte in mehr als 40 Behörden an über 200 Standorten Deutschlands Infrastruktur zukunftsfähig. Stell mit uns die Weichen für die Zukunft der Mobilität.",,https://www.xn--damit-alles-luft-7nb.de/DE/Home/home_node.html,True
BMDV,https://damitalleslaeuft.de,302,200,Damit alles läuft!  |  Bundesministerium für Digitales und Verkehr,"Damit auch morgen noch alles läuft, machen 24.000 Beschäftigte in mehr als 40 Behörden an über 200 Standorten Deutschlands Infrastruktur zukunftsfähig. Stell mit uns die Weichen für die Zukunft der Mobilität.",,https://www.xn--damit-alles-luft-7nb.de/DE/Home/home_node.html,True
BMDV,https://data.bsh.de,403,403,,,,,
BMDV,https://daten.plus,200,200,Startseite | Daten+,,,,False
BMDV,https://deutschland-spricht-ueber-5g.de,302,200,,Die Dialoginitiative der Bundesregierung informiert Ã¼ber das aktuelle Geschehen mit allen Fakten und Details rund um den Mobilfunknetzausbau. ,"de, x-default",https://www.deutschland-spricht-ueber-5G.de/,False
BMDV,https://deutschlandnetz.de,302,200,Ladestationen fÃ¼r Elektrofahrzeuge | Deutschlandnetz,9.000 neue Ladepunkte fÃ¼r E-Autos: Die Bundesregierung sorgt fÃ¼r ultraschnelles Aufladen â in lÃ¤ndlichen Regionen und an den Autobahnen.,,https://www.deutschlandnetz.de/,False
BMDV,https://deutschlandtakt.de,301,200,Deutschlandtakt,Deutschlandtakt,,https://www.deutschlandtakt.de/,False
BMDV,https://digital-dialogues.net,302,200,Internationale Digitaldialoge - Digital Dialogues,"In den Digitaldialogen tauschen sich Stakeholder aus Politik, Wirtschaft, Zivilgesellschaft und Wissenschaft über Rahmenbedingungen für die Digitalisierung aus.","en, x-default, de",,False
